offset_addr_uint14_t;data_int16_t
12505;-18352
12506;26400
12507;-20217
12508;-26618
12509;11897
12510;12973
12511;1620
12512;30829
12513;-22672
12514;9805
12515;-32384
12516;-17214
12517;-2791
12518;25769
12519;20529
12520;24875
12521;-30328
12522;30703
12523;3653
12524;-3608
12525;20354
12526;20635
12527;-13163
12528;-28545
12529;-27145
12530;-30508
12531;13928
12532;-24956
12533;1474
12534;-9852
12535;4607
12536;8132
12537;-3607
12538;-17628
12539;29812
12540;-22174
12541;-15865
12542;-5974
12543;4958
12544;30859
12545;6758
12546;27854
12547;17263
12548;18300
12549;-28962
12550;5517
12551;-10815
12552;28128
12553;-13840
12554;24470
12555;-14400
12556;-4814
12557;-32252
12558;26950
12559;-4579
12560;28775
12561;28970
12562;-5111
12563;14917
12564;-943
12565;21745
12566;-28029
12567;-31221
12568;21994
12569;-162
12570;-22001
12571;20863
12572;-9948
12573;-20062
12574;28154
12575;8143
12576;-14659
12577;5835
12578;10154
12579;2764
12580;-26728
12581;2494
12582;-4328
12583;-3416
12584;-5176
12585;18421
12586;-22730
12587;23605
12588;-30847
12589;-21162
12590;2118
12591;17299
12592;-11930
12593;-29636
12594;-27176
12595;20444
12596;-28908
12597;23076
12598;23675
12599;-16703
12600;-16641
12601;30083
12602;17528
12603;-15081
12604;-14676
12605;1229
12606;-9464
12607;-10555
12608;17055
12609;9913
12610;-7173
12611;30624
12612;23844
12613;402
12614;18647
12615;17290
12616;14438
12617;20692
12618;1886
12619;-29947
12620;23445
12621;7655
12622;25451
12623;-1512
12624;-17092
12625;-6214
12626;13356
12627;-30779
12628;-28343
12629;7551
12630;-6297
12631;-17881
12632;-9537
12633;-14635
12634;32755
12635;33
12636;-4395
12637;-22950
12638;-20169
12639;-25124
12640;27862
12641;-12102
12642;14515
12643;-140
12644;-12294
12645;24108
12646;2123
12647;14207
12648;29265
12649;19608
12650;-8167
12651;-30335
12652;20820
12653;-1286
12654;17128
12655;-9752
12656;870
12657;28861
12658;28077
12659;-28206
12660;28191
12661;-29920
12662;28644
12663;-24259
12664;-3044
12665;16015
12666;8411
12667;29672
12668;-32673
12669;2000
12670;-10165
12671;-2969
12672;4550
12673;-26589
12674;-12542
12675;25312
12676;-14151
12677;-11748
12678;3944
12679;11092
12680;30317
12681;-6663
12682;22842
12683;-30851
12684;11647
12685;-15779
12686;27182
12687;20390
12688;-31708
12689;-11122
12690;-5147
12691;-31778
12692;26276
12693;-6349
12694;-245
12695;25928
12696;16229
12697;8529
12698;-13562
12699;16636
12700;-9605
12701;19359
12702;23704
12703;-24656
12704;-24255
12705;9195
12706;-26707
12707;28754
12708;29792
12709;-27534
12710;-31208
12711;19568
12712;-3784
12713;-11077
12714;5961
12715;-32596
12716;23596
12717;-6437
12718;-30911
12719;6917
12720;27081
12721;-32747
12722;-1936
12723;13945
12724;-24293
12725;11926
12726;-11214
12727;-18333
12728;-25126
12729;-16852
12730;28008
12731;-3282
12732;-9826
12733;957
12734;13825
12735;-246
12736;23653
12737;-20937
12738;-16266
12739;25837
12740;27715
12741;-25382
12742;-29234
12743;6971
12744;10279
12745;5916
12746;17479
12747;-8163
12748;-14938
12749;-27612
12750;-28846
12751;-20510
12752;-5271
12753;7934
12754;6290
12755;-4845
12756;-14217
12757;31273
12758;-3452
12759;31534
12760;-27233
12761;31754
12762;10119
12763;9932
12764;-2333
12765;6418
12766;-2488
12767;-7954
12768;28308
12769;9413
12770;-19900
12771;-13316
12772;1078
12773;-7692
12774;26142
12775;31601
12776;-5462
12777;27392
12778;10831
12779;-25727
12780;18458
12781;-8105
12782;6889
12783;-21696
12784;-31565
12785;19652
12786;7648
12787;-19908
12788;-15763
12789;-23885
12790;4802
12791;28913
12792;-1146
12793;22998
12794;-24592
12795;-7129
12796;10908
12797;-25096
12798;-2873
12799;4720
12800;13310
12801;-23269
12802;-32634
12803;-21200
12804;-14251
12805;-14519
12806;12495
12807;-6791
12808;8223
12809;-10239
12810;-9429
12811;-5284
12812;11190
12813;2769
12814;-611
12815;-13054
12816;-29301
12817;-1740
12818;-425
12819;-24178
12820;-24194
12821;17565
12822;12702
12823;14199
12824;-12705
12825;8786
12826;-16749
12827;-21151
12828;25950
12829;6526
12830;28530
12831;-4221
12832;10228
12833;-5879
12834;29700
12835;-22332
12836;-10775
12837;26991
12838;-28744
12839;-7577
12840;17208
12841;-27547
12842;-27536
12843;-8015
12844;17034
12845;-26934
12846;13742
12847;25269
12848;4075
12849;-16254
12850;-1382
12851;14601
12852;3239
12853;-21262
12854;23587
12855;16284
12856;-17719
12857;-14209
12858;6597
12859;-27603
12860;-15110
12861;4200
12862;16143
12863;29688
12864;-27369
12865;14312
12866;-19085
12867;-10938
12868;-20262
12869;-30591
12870;-16664
12871;30650
12872;-21855
12873;26059
12874;31672
12875;11629
12876;-28312
12877;-2949
12878;6131
12879;10073
12880;-12594
12881;-715
12882;8713
12883;2322
12884;-15267
12885;32129
12886;-17240
12887;15319
12888;-26137
12889;-16872
12890;-8524
12891;-11661
12892;-15379
12893;26671
12894;-5108
12895;-2891
12896;18414
12897;21794
12898;-29690
12899;-30271
12900;-14804
12901;-7308
12902;18485
12903;-31979
12904;-12540
12905;1256
12906;12489
12907;-21754
12908;-1427
12909;2160
12910;-3477
12911;11493
12912;-3909
12913;31873
12914;30024
12915;13330
12916;-25509
12917;16330
12918;-18200
12919;15850
12920;-27386
12921;28672
12922;-12190
12923;15655
12924;-29855
12925;1936
12926;-22211
12927;-18105
12928;25739
12929;18923
12930;15628
12931;-5154
12932;-23213
12933;6885
12934;-24617
12935;15556
12936;11432
12937;-25440
12938;-13065
12939;-29270
12940;-7801
12941;10949
12942;-30897
12943;-2152
12944;-11877
12945;-1461
12946;-16884
12947;-18971
12948;-15385
12949;-17724
12950;5705
12951;11942
12952;23324
12953;28006
12954;-21232
12955;-2175
12956;-5297
12957;-2816
12958;-3150
12959;20059
12960;-29536
12961;1885
12962;-18352
12963;-7620
12964;11364
12965;-17583
12966;-10067
12967;17523
12968;26157
12969;26337
12970;13869
12971;4261
12972;70
12973;-32607
12974;32480
12975;-3264
12976;19343
12977;-22665
12978;4873
12979;-3698
12980;-6534
12981;-12975
12982;22358
12983;24351
12984;23442
12985;2003
12986;-2909
12987;5425
12988;24148
12989;61
12990;26001
12991;-4363
12992;-7929
12993;18805
12994;14226
12995;16655
12996;-6067
12997;-653
12998;-26290
12999;-18518
13000;-6268
13001;31376
13002;55
13003;-23091
13004;-27939
13005;-12669
13006;-29690
13007;-11800
13008;-5815
13009;-21468
13010;1555
13011;-8902
13012;20828
13013;-32700
13014;-3266
13015;-8515
13016;-3774
13017;-818
13018;29055
13019;-23718
13020;24562
13021;-2264
13022;20157
13023;-5331
13024;-618
13025;9878
13026;28106
13027;-19208
13028;-21087
13029;-17153
13030;26678
13031;11036
13032;13755
13033;12068
13034;28812
13035;19894
13036;-29897
13037;-13762
13038;-16829
13039;-14713
13040;19973
13041;24683
13042;-2467
13043;4026
13044;-18826
13045;-11758
13046;-27656
13047;-10544
13048;742
13049;31511
13050;19054
13051;-25961
13052;-7141
13053;-254
13054;-14039
13055;-28013
13056;-28088
13057;22174
13058;2025
13059;-93
13060;16387
13061;-3061
13062;12701
13063;24317
13064;5031
13065;-4413
13066;26532
13067;-22021
13068;11941
13069;-20765
13070;27575
13071;32322
13072;-18535
13073;798
13074;15321
13075;-14140
13076;637
13077;28442
13078;-32086
13079;-21974
13080;24355
13081;-12111
13082;8046
13083;-10222
13084;-13486
13085;-9995
13086;23477
13087;13784
13088;-177
13089;6728
13090;6103
13091;22124
13092;6789
13093;-16526
13094;-26751
13095;-29478
13096;14881
13097;21976
13098;16018
13099;-6295
13100;-32236
13101;6904
13102;-21591
13103;-9998
13104;1114
13105;-7108
13106;13549
13107;25815
13108;13164
13109;25643
13110;21544
13111;-27922
13112;17945
13113;-12783
13114;27576
13115;22192
13116;19682
13117;15949
13118;-20337
13119;-19979
13120;-24585
13121;-32379
13122;29141
13123;-25377
13124;-4633
13125;-21310
13126;-11627
13127;-23080
13128;-1403
13129;19674
13130;-24156
13131;31632
13132;28348
13133;20800
13134;-2034
13135;25486
13136;20325
13137;12022
13138;-8094
13139;-6780
13140;-20687
13141;-26605
13142;-27567
13143;-8690
13144;-27735
13145;-31773
13146;21021
13147;-780
13148;25461
13149;-22101
13150;-13222
13151;10451
13152;27868
13153;9242
13154;-3915
13155;-24083
13156;25170
13157;-1240
13158;-13010
13159;-22261
13160;-1666
13161;-22650
13162;1651
13163;7518
13164;-15075
13165;-26187
13166;-14506
13167;26297
13168;750
13169;-5920
13170;-24633
13171;-13936
13172;22371
13173;-21509
13174;-3777
13175;15836
13176;22078
13177;-9159
13178;31104
13179;-10407
13180;-24528
13181;20845
13182;-12463
13183;-19994
13184;30016
13185;9151
13186;3501
13187;-28708
13188;-27324
13189;5441
13190;-6157
13191;28647
13192;30102
13193;18822
13194;2496
13195;-19290
13196;2127
13197;24650
13198;-4063
13199;18161
13200;11704
13201;-16497
13202;11650
13203;24342
13204;4043
13205;3079
13206;8905
13207;-11733
13208;-13196
13209;20791
13210;24014
13211;-3021
13212;16158
13213;-13953
13214;1123
13215;-24779
13216;27164
13217;-25377
13218;-13571
13219;-27238
13220;24473
13221;-14976
13222;19812
13223;24185
13224;13477
13225;3095
13226;-14998
13227;-6279
13228;-16548
13229;-26537
13230;30329
13231;17835
13232;-31103
13233;31691
13234;-5300
13235;2688
13236;6431
13237;9917
13238;-2579
13239;27713
13240;-32387
13241;-24722
13242;-7794
13243;13916
13244;-25027
13245;-11240
13246;-31736
13247;10048
13248;14276
13249;20739
13250;7954
13251;-32411
13252;18379
13253;27218
13254;18583
13255;-11504
13256;10021
13257;-1594
13258;26226
13259;-18867
13260;-19341
13261;15485
13262;22731
13263;31923
13264;32105
13265;31120
13266;-7892
13267;7224
13268;3715
13269;11679
13270;-28210
13271;20823
13272;-12865
13273;16022
13274;18049
13275;-31026
13276;18332
13277;8211
13278;22751
13279;-28526
13280;7879
13281;-5683
13282;592
13283;4961
13284;21905
13285;-16596
13286;-533
13287;20419
13288;23845
13289;12721
13290;-22137
13291;2285
13292;-16738
13293;-9447
13294;28319
13295;-26114
13296;22590
13297;28001
13298;-27523
13299;-8190
13300;-4589
13301;-13312
13302;-13582
13303;-25988
13304;-12892
13305;27769
13306;-30287
13307;114
13308;-9799
13309;4025
13310;11139
13311;-32599
13312;28000
13313;18369
13314;-3573
13315;-8361
13316;-2674
13317;8069
13318;-7525
13319;-19970
13320;-27390
13321;3764
13322;-19978
13323;15076
13324;-19227
13325;5044
13326;-26082
13327;-28309
13328;22515
13329;-6977
13330;-25749
13331;25768
13332;-20184
13333;12181
13334;-8907
13335;-23201
13336;-30605
13337;27363
13338;9091
13339;-21883
13340;-8904
13341;-24313
13342;10765
13343;-26388
13344;-11035
13345;-11973
13346;13402
13347;-24095
13348;-21366
13349;-15998
13350;-26795
13351;11190
13352;-1938
13353;22976
13354;20411
13355;2514
13356;-8997
13357;-1947
13358;-14189
13359;12354
13360;-32201
13361;-206
13362;15759
13363;26915
13364;-22033
13365;25080
13366;20444
13367;-27469
13368;-20697
13369;-17430
13370;29923
13371;25559
13372;-8601
13373;-2987
13374;-26750
13375;-24894
13376;29578
13377;12889
13378;-6824
13379;29247
13380;27267
13381;7537
13382;-21332
13383;-10719
13384;-11751
13385;-29445
13386;-20559
13387;20964
13388;-20002
13389;-11092
13390;-30965
13391;-3659
13392;3433
13393;-14877
13394;-22160
13395;29982
13396;-16016
13397;8032
13398;-5063
13399;-6201
13400;22076
13401;1795
13402;3768
13403;-21356
13404;9781
13405;12158
13406;-31178
13407;16753
13408;-26508
13409;22032
13410;17280
13411;3219
13412;-13311
13413;-20714
13414;-32685
13415;-4571
13416;1680
13417;14850
13418;-24299
13419;-1098
13420;9185
13421;21401
13422;4199
13423;25945
13424;-19676
13425;-4428
13426;12150
13427;12669
13428;-26304
13429;-13332
13430;-5369
13431;19235
13432;-2990
13433;13093
13434;25652
13435;3927
13436;-11116
13437;11009
13438;13189
13439;11423
13440;21403
13441;574
13442;-690
13443;19553
13444;-17256
13445;31188
13446;-19382
13447;-18322
13448;-13742
13449;581
13450;26665
13451;26563
13452;-24159
13453;-4022
13454;12026
13455;-19192
13456;12917
13457;-3138
13458;26730
13459;6596
13460;30218
13461;-22215
13462;10881
13463;-17596
13464;-24887
13465;-19163
13466;-29744
13467;7814
13468;11468
13469;26408
13470;31813
13471;3740
13472;1044
13473;20908
13474;-28647
13475;-13890
13476;-16046
13477;-6379
13478;32104
13479;-22434
13480;-8068
13481;23166
13482;-1850
13483;-24837
13484;17953
13485;10146
13486;6426
13487;12922
13488;21648
13489;-5668
13490;1455
13491;-6244
13492;14834
13493;-28528
13494;-6667
13495;27328
13496;28285
13497;7605
13498;-30948
13499;-25949
13500;13612
13501;-10763
13502;25023
13503;-28010
13504;1185
13505;-15307
13506;22054
13507;49
13508;-22534
13509;-61
13510;3525
13511;-26054
13512;-43
13513;-28979
13514;827
13515;31252
13516;-10411
13517;-20516
13518;-3505
13519;-13946
13520;1980
13521;23007
13522;12843
13523;25124
13524;-19458
13525;-861
13526;-25319
13527;-22311
13528;-3742
13529;19041
13530;15200
13531;13932
13532;26468
13533;30821
13534;30701
13535;1208
13536;-3894
13537;-29127
13538;227
13539;-24515
13540;23882
13541;25289
13542;32169
13543;-23035
13544;18625
13545;-31745
13546;-13617
13547;-21001
13548;-20299
13549;-24620
13550;18642
13551;29872
13552;-512
13553;-15326
13554;29258
13555;-17028
13556;-10620
13557;-10235
13558;-7825
13559;16859
13560;23126
13561;1548
13562;24833
13563;18153
13564;27126
13565;-15338
13566;-24815
13567;11312
13568;-2976
13569;-21493
13570;-4731
13571;-7428
13572;1721
13573;16754
13574;-16813
13575;16950
13576;-14229
13577;26042
13578;13800
13579;-18083
13580;-31780
13581;23825
13582;11514
13583;-32730
13584;-22346
13585;-4241
13586;15953
13587;32440
13588;-24036
13589;27579
13590;-9780
13591;29924
13592;15722
13593;-31927
13594;-30469
13595;-12126
13596;14650
13597;13190
13598;14945
13599;15213
13600;-13556
13601;32175
13602;-23589
13603;-25088
13604;-10186
13605;23662
13606;-21328
13607;964
13608;-23126
13609;15539
13610;-10341
13611;-26649
13612;-11858
13613;15309
13614;26984
13615;5098
13616;-32718
13617;13241
13618;29067
13619;21103
13620;-20557
13621;21855
13622;-25772
13623;-25752
13624;-1429
13625;-2983
13626;-29373
13627;28838
13628;2999
13629;22169
13630;-20118
13631;-5003
13632;-21727
13633;-8457
13634;-17363
13635;-22089
13636;-8704
13637;-27292
13638;-31094
13639;-24418
13640;17258
13641;24126
13642;13405
13643;-27690
13644;-17124
13645;23170
13646;-28432
13647;-3444
13648;-5512
13649;11376
13650;20122
13651;24308
13652;29480
13653;-21822
13654;12849
13655;-28638
13656;-18151
13657;31300
13658;15490
13659;-28635
13660;30942
13661;26163
13662;27952
13663;-31986
13664;-31178
13665;-3176
13666;-4928
13667;-11933
13668;-25810
13669;10514
13670;678
13671;-4404
13672;-15627
13673;-10117
13674;1492
13675;8567
13676;30097
13677;-14082
13678;19700
13679;8187
13680;1238
13681;-25339
13682;25437
13683;-30131
13684;-26919
13685;-14836
13686;12959
13687;-24154
13688;13987
13689;7418
13690;17829
13691;10053
13692;-19450
13693;-9552
13694;24545
13695;-6156
13696;-9525
13697;29077
13698;17896
13699;-10720
13700;-3086
13701;-4811
13702;1055
13703;29643
13704;-15427
13705;-20162
13706;19435
13707;4191
13708;21652
13709;-19653
13710;7347
13711;-22144
13712;50
13713;24798
13714;-6168
13715;2818
13716;7816
13717;4611
13718;-30217
13719;28795
13720;19473
13721;12335
13722;12201
13723;-18240
13724;22826
13725;18058
13726;22108
13727;-7561
13728;8098
13729;15639
13730;-32118
13731;-29149
13732;-6047
13733;25848
13734;-12357
13735;6532
13736;12741
13737;9491
13738;-12967
13739;-11081
13740;18781
13741;31797
13742;-31822
13743;-9222
13744;-12656
13745;-3832
13746;7939
13747;5905
13748;-31945
13749;-14185
13750;-9618
13751;14258
13752;20994
13753;-19635
13754;-14620
13755;7630
13756;13391
13757;-14596
13758;-27298
13759;31390
13760;-1600
13761;-13203
13762;-15938
13763;19813
13764;9145
13765;32284
13766;-11598
13767;-17587
13768;-15106
13769;-6559
13770;11967
13771;-27972
13772;-824
13773;-9708
13774;26446
13775;10227
13776;-4172
13777;6971
13778;15888
13779;9376
13780;-3019
13781;-18644
13782;26945
13783;32310
13784;24006
13785;6320
13786;12115
13787;-17374
13788;2848
13789;-24583
13790;18705
13791;31126
13792;25051
13793;-9522
13794;-9662
13795;29985
13796;-12050
13797;-1579
13798;22469
13799;7652
13800;5423
13801;13606
13802;-26829
13803;2790
13804;-13386
13805;826
13806;29199
13807;-2387
13808;20343
13809;-1957
13810;4403
13811;7577
13812;14812
13813;24797
13814;26579
13815;4242
13816;-6669
13817;26079
13818;9400
13819;4864
13820;-24014
13821;12861
13822;32502
13823;-3242
13824;-5444
13825;14268
13826;28532
13827;-21231
13828;-18214
13829;10928
13830;-24272
13831;6794
13832;13298
13833;9759
13834;-12679
13835;-21906
13836;5721
13837;-22834
13838;27307
13839;-27920
13840;-2034
13841;-8891
13842;31366
13843;-3384
13844;-2701
13845;26507
13846;2523
13847;-796
13848;20455
13849;14654
13850;-28840
13851;-13921
13852;1180
13853;-3098
13854;-5708
13855;-13376
13856;-25807
13857;26184
13858;-19204
13859;2344
13860;-31740
13861;-25095
13862;7806
13863;14246
13864;10944
13865;-3826
13866;-16416
13867;14281
13868;-13670
13869;26314
13870;26542
13871;-17542
13872;23189
13873;-21544
13874;8224
13875;-9492
13876;20443
13877;-18623
13878;-19651
13879;-27743
13880;-19565
13881;2125
13882;-30499
13883;-31835
13884;8557
13885;703
13886;24703
13887;31133
13888;-21187
13889;-13511
13890;957
13891;-20200
13892;-16851
13893;19192
13894;-26834
13895;29301
13896;10917
13897;10455
13898;17275
13899;27342
13900;-12845
13901;14986
13902;5994
13903;-23948
13904;8393
13905;31383
13906;25603
13907;26130
13908;-10585
13909;5667
13910;-6856
13911;19213
13912;21516
13913;-6318
13914;-24217
13915;-19577
13916;10595
13917;-18954
13918;9383
13919;-231
13920;-3172
13921;-28798
13922;28719
13923;-9630
13924;-1727
13925;-26635
13926;-22326
13927;-19175
13928;2244
13929;-20356
13930;-15084
13931;2006
13932;-15376
13933;-22264
13934;2653
13935;30568
13936;-31203
13937;16080
13938;-20906
13939;16800
13940;-5664
13941;-7879
13942;19417
13943;28954
13944;-21263
13945;24830
13946;-52
13947;-5249
13948;30474
13949;11015
13950;-14797
13951;29072
13952;21320
13953;-19019
13954;18466
13955;16184
13956;29025
13957;22554
13958;18510
13959;-16836
13960;26232
13961;3793
13962;-18913
13963;-4960
13964;32573
13965;6021
13966;21111
13967;27229
13968;-13839
13969;-30913
13970;-1240
13971;-11852
13972;23484
13973;24398
13974;-15051
13975;20928
13976;-196
13977;9084
13978;-7475
13979;-26734
13980;5361
13981;-10013
13982;-27039
13983;-30868
13984;24372
13985;17821
13986;-3454
13987;4015
13988;6133
13989;-29013
13990;5788
13991;4746
13992;-9851
13993;1801
13994;22732
13995;-16625
13996;-9705
13997;-17032
13998;22438
13999;-16811
14000;-28505
14001;14028
14002;-79
14003;7679
14004;17635
14005;7139
14006;-174
14007;-29115
14008;-15802
14009;28236
14010;-30594
14011;-16952
14012;-5430
14013;24988
14014;22957
14015;28843
14016;-2109
14017;31018
14018;-16682
14019;-28339
14020;-20778
14021;-11881
14022;3192
14023;23850
14024;-15968
14025;16952
14026;749
14027;7737
14028;31137
14029;-4759
14030;11871
14031;-22111
14032;14394
14033;-14914
14034;-14774
14035;16271
14036;3718
14037;16137
14038;3792
14039;22810
14040;-1828
14041;17161
14042;-16890
14043;8300
14044;2884
14045;4931
14046;-29510
14047;32082
14048;29185
14049;-13368
14050;-22672
14051;-30825
14052;25243
14053;16313
14054;11773
14055;2006
14056;19893
14057;27005
14058;32623
14059;16090
14060;-23148
14061;-20468
14062;-7838
14063;-17115
14064;-645
14065;27997
14066;24706
14067;-9481
14068;20678
14069;-17803
14070;-18682
14071;31589
14072;-18389
14073;26425
14074;2840
14075;-22912
14076;14978
14077;-30050
14078;-15127
14079;-22478
14080;21113
14081;-15219
14082;-13988
14083;-2427
14084;23274
14085;2328
14086;-7003
14087;-19170
14088;16326
14089;7311
14090;31674
14091;-15652
14092;-3486
14093;8330
14094;-2481
14095;-9370
14096;17582
14097;928
14098;-6127
14099;-533
14100;-17
14101;6228
14102;11581
14103;17386
14104;17549
14105;14959
14106;11666
14107;-19231
14108;19202
14109;-13666
14110;-13352
14111;-18450
14112;-3678
14113;17872
14114;-13452
14115;20892
14116;-5390
14117;28813
14118;25945
14119;-32643
14120;14923
14121;-30352
14122;32186
14123;749
14124;-32044
14125;26650
14126;-7552
14127;23971
14128;1940
14129;20094
14130;31239
14131;-23968
14132;-7373
14133;25040
14134;-26954
14135;18149
14136;-6348
14137;-27965
14138;-23675
14139;-14390
14140;-3567
14141;-3066
14142;-19696
14143;-17306
14144;18040
14145;25426
14146;-5814
14147;10308
14148;7625
14149;26567
14150;10872
14151;31181
14152;30791
14153;-108
14154;1616
14155;-5657
14156;-12206
14157;-12667
14158;-29115
14159;2636
14160;-26384
14161;9665
14162;-27060
14163;28941
14164;-9694
14165;-15864
14166;27824
14167;-26857
14168;-27297
14169;28093
14170;20734
14171;-1169
14172;-19515
14173;-2189
14174;1289
14175;-21555
14176;-8637
14177;31369
14178;9292
14179;-18155
14180;3988
14181;-9159
14182;21832
14183;-19906
14184;-21870
14185;24137
14186;24117
14187;17509
14188;5803
14189;29147
14190;-26673
14191;1223
14192;6390
14193;-11920
14194;-22261
14195;-14986
14196;23472
14197;13393
14198;15372
14199;-20859
14200;20859
14201;-25710
14202;8319
14203;17931
14204;12988
14205;-14112
14206;21647
14207;16632
14208;8950
14209;-27446
14210;-2692
14211;-4059
14212;-19954
14213;28606
14214;24902
14215;2323
14216;30842
14217;-30506
14218;-18342
14219;-5343
14220;5613
14221;-26216
14222;29207
14223;-5939
14224;23393
14225;5447
14226;9878
14227;-14766
14228;24491
14229;21513
14230;-19927
14231;18563
14232;7442
14233;-30125
14234;32138
14235;-16585
14236;17121
14237;2016
14238;-9879
14239;-29534
14240;23761
14241;-24358
14242;24415
14243;-31528
14244;8016
14245;30776
14246;-19638
14247;7179
14248;-7181
14249;1829
14250;32030
14251;-26639
14252;22725
14253;-24214
14254;-24450
14255;-8176
14256;-29500
14257;6558
14258;-31418
14259;8351
14260;-16430
14261;-25610
14262;11348
14263;28773
14264;-11901
14265;15524
14266;-24592
14267;-6846
14268;-7202
14269;-12817
14270;5742
14271;18621
14272;-14739
14273;-17498
14274;3086
14275;27421
14276;-24150
14277;3020
14278;18991
14279;-14542
14280;6318
14281;24597
14282;8040
14283;-16761
14284;28170
14285;-6879
14286;18988
14287;2853
14288;28641
14289;11985
14290;15327
14291;7412
14292;-29070
14293;19203
14294;12239
14295;7340
14296;-25400
14297;-16412
14298;-32005
14299;13458
14300;23257
14301;-20399
14302;-11546
14303;-30985
14304;-13900
14305;-32182
14306;15673
14307;27905
14308;-20117
14309;25372
14310;22579
14311;-18593
14312;11185
14313;6932
14314;21393
14315;-11955
14316;17174
14317;-9208
14318;32438
14319;11589
14320;15116
14321;-12891
14322;9324
14323;-19097
14324;10127
14325;-20677
14326;30548
14327;-6090
14328;-19174
14329;30295
14330;-8073
14331;-8704
14332;4403
14333;-18579
14334;10844
14335;15424
14336;25875
14337;-6200
14338;11741
14339;-3950
14340;-20800
14341;6973
14342;-10061
14343;24415
14344;-2204
14345;12425
14346;19935
14347;-14568
14348;24203
14349;-8230
14350;-24483
14351;7954
14352;-18379
14353;1902
14354;16255
14355;14981
14356;-5408
14357;6727
14358;-9681
14359;14218
14360;-25992
14361;-20022
14362;5821
14363;13224
14364;-7796
14365;25337
14366;8545
14367;1573
14368;-2759
14369;-25850
14370;-24078
14371;-12886
14372;-18810
14373;-29056
14374;23845
14375;-4201
14376;-17817
14377;-24179
14378;-15429
14379;18041
14380;-5221
14381;19822
14382;6717
14383;12081
14384;4367
14385;13432
14386;30679
14387;2501
14388;7505
14389;6905
14390;10288
14391;-28604
14392;-19157
14393;12675
14394;-21016
14395;-15051
14396;14410
14397;943
14398;-4203
14399;23857
14400;-23081
14401;17407
14402;29048
14403;14901
14404;10319
14405;2777
14406;4204
14407;32186
14408;3376
14409;-21445
14410;-25462
14411;-11368
14412;29076
14413;21878
14414;-26
14415;-8266
14416;22734
14417;-8575
14418;14066
14419;24409
14420;14017
14421;-17951
14422;22422
14423;-11878
14424;-19174
14425;-12593
14426;-25626
14427;32529
14428;13970
14429;16272
14430;-16651
14431;6360
14432;-14735
14433;29580
14434;16299
14435;19737
14436;-19587
14437;-15785
14438;26016
14439;-14142
14440;-5233
14441;29515
14442;-18150
14443;-12221
14444;15535
14445;-21994
14446;29610
14447;7781
14448;6180
14449;32514
14450;22633
14451;22786
14452;-22221
14453;-29725
14454;-12047
14455;22654
14456;11666
14457;-12537
14458;-19096
14459;-17855
14460;-30055
14461;-17422
14462;61
14463;-25556
14464;-9532
14465;25790
14466;6734
14467;-5418
14468;-3491
14469;-5853
14470;-2078
14471;-10075
14472;26025
14473;-26230
14474;-10702
14475;10051
14476;12994
14477;2542
14478;-30507
14479;22785
14480;1469
14481;-26434
14482;8104
14483;7549
14484;-1977
14485;-982
14486;-5958
14487;16188
14488;-13440
14489;28929
14490;14877
14491;17834
14492;27552
14493;-18675
14494;-22441
14495;7619
14496;-19805
14497;-32683
14498;-9078
14499;-13523
14500;-25146
14501;26282
14502;10234
14503;-1505
14504;13549
14505;5339
14506;21944
14507;-4100
14508;-9734
14509;11097
14510;-13217
14511;-169
14512;-16305
14513;-22681
14514;12625
14515;26918
14516;15813
14517;12055
14518;-20145
14519;3559
14520;-26435
14521;30444
14522;6257
14523;-29605
14524;-14773
14525;10863
14526;17830
14527;29653
14528;-16037
14529;2361
14530;-31721
14531;-15108
14532;-3678
14533;-18462
14534;-1502
14535;-20252
14536;-4072
14537;17321
14538;-27765
14539;5167
14540;-25604
14541;22043
14542;25104
14543;24304
14544;-14492
14545;-8978
14546;31258
14547;-4556
14548;14662
14549;-16084
14550;-24751
14551;7767
14552;-9942
14553;1575
14554;7625
14555;-7605
14556;24016
14557;21786
14558;-26275
14559;-23635
14560;10944
14561;18142
14562;-13488
14563;-27427
14564;-19092
14565;22118
14566;-28802
14567;-1251
14568;7862
14569;-3439
14570;-15333
14571;31219
14572;-15127
14573;24697
14574;30973
14575;-1199
14576;16359
14577;5694
14578;13171
14579;-14970
14580;-9428
14581;-31862
14582;5804
14583;29237
14584;-28113
14585;-8116
14586;31569
14587;-21991
14588;23325
14589;-32633
14590;-7008
14591;-31799
14592;12240
14593;20103
14594;32361
14595;-30860
14596;23526
14597;-25893
14598;18854
14599;-11427
14600;25241
14601;26800
14602;-4541
14603;-603
14604;19732
14605;-7858
14606;17906
14607;-25624
14608;-4637
14609;-25672
14610;-8281
14611;-17354
14612;27047
14613;18105
14614;-24155
14615;28827
14616;1298
14617;13957
14618;-19447
14619;18002
14620;-4411
14621;-12445
14622;-12284
14623;3640
14624;15134
14625;-13521
14626;23369
14627;17083
14628;-23983
14629;13572
14630;8571
14631;23523
14632;3165
14633;-31793
14634;-22294
14635;-6436
14636;-8726
14637;20136
14638;22471
14639;-32515
14640;7916
14641;26467
14642;-11831
14643;-7982
14644;-16227
14645;8738
14646;-31285
14647;-21220
14648;-7763
14649;-24764
14650;-14503
14651;29254
14652;-20761
14653;5780
14654;28949
14655;-17340
14656;5794
14657;18177
14658;684
14659;-18627
14660;-23878
14661;-12436
14662;8209
14663;-5750
